id	filename	md5	size	state
6992d351-b58b-4ebe-913b-52b193f99870	3ef3fd4b-ed5b-41e1-8096-c573cf609bd3.rna_seq.genomic.gdc_realn.bam	02608cab498e6921b937c775e66a0e3b	6351340268	released
1004d160-34f7-4e99-b4a8-98ea8a1689e7	a32190c5-a193-4e90-ac98-38a600bb10f0.rna_seq.genomic.gdc_realn.bam	91bad0c106cf638ffa1d5e13ad2026f5	7227179659	released
c64c241f-3c18-41d0-9aca-8764b0ee153f	2bbbdb50-4486-473c-a158-6b1656bdb242.rna_seq.genomic.gdc_realn.bam	05c108c4aea2d6b49360e99cbdb15bed	10582773429	released
a37ab6de-aed4-4476-80c6-4f6267edb36c	dbb3747a-aafe-421c-bb21-84a0b82c6a75.rna_seq.genomic.gdc_realn.bam	12c44efbb21c3377dd852bc92626678f	5847439392	released
6d0cd11a-5be0-4ef8-a2d5-c3d67637c57b	8bfd50fb-d6d8-44cd-a492-1e0a983e40b6.rna_seq.genomic.gdc_realn.bam	87cfebac339ccc6d718514598c877a3e	6975613688	released
92f3d2cb-d40f-4cfe-b2f4-c1b6e32aa6d7	1e742dad-8e44-452a-bf2b-9b8ae1ed8bb2.rna_seq.genomic.gdc_realn.bam	72f861f5d6ac38ce7f8a6246603a5fdc	12542298991	released
b55d462a-425c-4a78-9f68-ee7b6ff94fdc	3c3c4741-8eda-46fe-8d36-2cd683f4a987.rna_seq.genomic.gdc_realn.bam	33cd382740c206ca21dc5a6d096a2c11	8276735046	released
16d3eb28-8480-446c-9657-24fe09e158d7	a068f661-e689-4e30-9572-3103039981aa.rna_seq.genomic.gdc_realn.bam	d16985463d18a3e5bfa858fa815b7526	10495428289	released
60a1ae47-0fd2-4533-bdad-d98817d85935	e627254f-65f9-4939-add4-bb77bfd92e16.rna_seq.genomic.gdc_realn.bam	d0e008b9501224896ac48438ca6026fe	9447075418	released
cbb280a0-fd3f-41b3-b93f-8514bd77851c	767425eb-9fa2-45bc-a3ad-ca8dbafd373f.rna_seq.genomic.gdc_realn.bam	86fc9479894e7bda7175efeb6cd8bbcc	9238804065	released
