id	filename	md5	size	state
1aa2013e-3d8c-4876-bdbd-86e672f7d37d	c30e8fa6-0de7-4674-b8e0-0ed6e3b14678.rna_seq.genomic.gdc_realn.bam	b8895db62c5a0923b97accff7ed93131	8084446641	released
a56563d7-875c-4562-93ec-518daa58a801	cfa597cd-774a-4a82-8ef7-88b0d81402a3.rna_seq.genomic.gdc_realn.bam	000e1810f209249cb32af18b737fb944	8415439946	released
6b5733a6-410c-4991-9fd7-76656c41fff7	aa36ba37-ae4a-4cd5-b3a3-e706e55e4a04.rna_seq.genomic.gdc_realn.bam	52857e3041e2293719dec43bdb50d7ed	6549327115	released
97ba6429-0364-41b5-8fbe-2545afe46638	3158f7b5-f73e-4752-9c8d-fb32b92e9e66.rna_seq.genomic.gdc_realn.bam	0ffacdc09f97f31edd341fc75f6a4d54	7521515404	released
d55145e4-8daa-4d03-9b46-3fe30fb0185c	5a2bd687-4d6d-44a2-9569-3793076c7731.rna_seq.genomic.gdc_realn.bam	ba633fd3af18d8eeb9db156cfaa25f40	6970976321	released
9ec128d9-d50a-4886-8f88-b9223a1d6860	68aed3e8-222d-449d-b261-efff827f18bd.rna_seq.genomic.gdc_realn.bam	7656e42935690acf08768ce53d4e385b	4584105024	released
f9f26040-e7b5-44d7-99c2-a37344005eb4	38ad6d4c-7501-49a0-9faf-2d405f148243.rna_seq.genomic.gdc_realn.bam	7cea6c7360044e5ed53dbc307f787e67	7156935139	released
ca4b55a4-ea97-446c-95fa-c2fe77398863	04378704-548a-4de2-abef-186dc77fe66c.rna_seq.genomic.gdc_realn.bam	94bcc130dc7ba150a07878ecbd190726	5600216754	released
310e07f1-a252-48ca-8a75-cf5a7c60a402	07a4d961-fefb-4f08-8528-7facbb1058a8.rna_seq.genomic.gdc_realn.bam	30175a32c24ffa35d6b5e9578ac9fecd	6764476146	released
2a0c68af-6280-4dab-97ea-437e7f083b41	abafda1a-726b-403c-8309-b394c5dbc378.rna_seq.genomic.gdc_realn.bam	26ca9b08c1c3889e374af63ec9230cc2	10315666506	released
0d76c779-21fe-4da1-b8c4-155ebfe69b67	5ae75a3a-825b-496c-bdb8-c2b7157325ca.rna_seq.genomic.gdc_realn.bam	a0bc454ff108df797baff20e12810204	3425063146	released
e71b3f96-b7a8-4c06-a7af-7e80028c426e	11fe2a8d-5e1c-4235-a89d-1811a4fd8fa3.rna_seq.genomic.gdc_realn.bam	dc29a848a89fd4eac00a9c0f21100edc	9567731382	released
2be9b0bf-5351-4e9f-b997-5b3d214f8c9f	2dca88b8-727f-446f-899a-86d8871aa148.rna_seq.genomic.gdc_realn.bam	188dcf355133ceb5155ad96398f16c52	9727990577	released
019a4705-91d9-49d3-a388-7383273f6641	a6a73fb3-57b9-4811-8c03-734926eecbac.rna_seq.genomic.gdc_realn.bam	78d3f9743203eaf6780bdcf50039039c	6403061860	released
14948c93-f3f0-4bb1-993a-557a5f9c5d64	c80ce32d-f1ad-47d2-b61c-b3391393340d.rna_seq.genomic.gdc_realn.bam	51e739ba80361083526b4b45376bb580	3881951127	released
5bd5ee93-e08e-4bbf-9af6-c3735af1ef09	7720992f-1f3e-46c0-a8f2-11149d70dd4a.rna_seq.genomic.gdc_realn.bam	63e417457b4b96a4b95ca0bd514bde9f	5047958858	released
b0074b05-ad5c-4c25-bb5f-31e9dd114066	52c361cc-6805-4314-958d-286eda2884ac.rna_seq.genomic.gdc_realn.bam	e6dabe704e5146fd1a89d67ab5ea2a4a	8653250477	released
e1273312-1219-465b-8b8c-dcdf72068e83	47df0cfe-bbb0-48d5-9fde-ff0292ba7962.rna_seq.genomic.gdc_realn.bam	3176267fede8b98db6d1189b72439722	5624175567	released
edbc290e-683d-4671-a832-6baa448218b3	a33810ed-0725-4191-8c0a-2b4db29721b8.rna_seq.genomic.gdc_realn.bam	9d257c263428331455e6cb2ba5747e53	6260259282	released
fd3816ae-c220-4b32-8e78-bfa89d2cc3c0	fa75f492-df13-4fac-962b-944b47c0c48e.rna_seq.genomic.gdc_realn.bam	af6e3eb9a5e0e18656b163903be10bd5	5610494041	released
8ea7a37f-d5a7-4648-8b62-3c48be2442d6	471d2849-1fcf-463c-832e-c2131f8ed44e.rna_seq.genomic.gdc_realn.bam	801caf61b002758c6970aaec08e2ed05	4858371593	released
75854765-f119-4f79-8bfe-db04d3b311cc	d1e458f6-bb19-4926-9ee6-d1b60618b063.rna_seq.genomic.gdc_realn.bam	9739ea04e46962a8fc576d5c542a4f6a	5530594184	released
417f8e08-2afb-4672-8f66-7e6738fdfa5d	cfd59b75-5c7e-4fc8-9005-bc8479029eb4.rna_seq.genomic.gdc_realn.bam	61cd00e4d4f079a04b20923339f4932d	5970361737	released
f5e44c6d-3a21-4d1e-a4c9-68dae7824cb0	f9603f55-36bc-4d19-b4f0-0d0d96a37ae2.rna_seq.genomic.gdc_realn.bam	0b54a3c691c8460b580a8dc59d4da989	6743632145	released
9c542bef-330b-4c6b-9a7d-d3af66c32886	0f804d64-a5c6-49da-826f-3886bfd2fc09.rna_seq.genomic.gdc_realn.bam	e681acb3b2c7e7af0c4525c194a55c21	3518640927	released
0a54b220-b75f-445e-a5e9-d4150ff3b35c	f0313a42-dc38-4813-be22-5b26086a0340.rna_seq.genomic.gdc_realn.bam	0cd2f6874812aa03e4fffc7aeb93c86c	4536330430	released
747a5cea-445c-4912-a24c-2924eeed984d	9b01a65e-7fbf-40df-87a7-7ff03fea0a8e.rna_seq.genomic.gdc_realn.bam	c906267868bf38640a79dc1cbd2fb508	6082285972	released
50e7d9ca-159a-4bdd-bf4b-4c0761e7a6a5	32f478ff-1414-49d7-bd74-ce59cac13e62.rna_seq.genomic.gdc_realn.bam	3af35e67521ed1dc3cbbcc04eb3c662e	7330218072	released
d1a3b490-8c9a-427d-b318-b0de55e80d00	f6ec3da4-b8e6-4f35-8473-7a8bb9bf5cc8.rna_seq.genomic.gdc_realn.bam	445869e949bd0dd0186e8e54aa2c06f6	3374882484	released
6191c80f-8d19-4bd2-a75f-e4d03fa6b087	6be4762c-1ddc-4e93-873a-4ee9ab02f695.rna_seq.genomic.gdc_realn.bam	90cf1596ab188184e368a70f7400994f	3476859627	released
f57dc0c1-572a-41b7-a950-1e74b2c70ad8	ec12cbd8-db95-4fef-a74e-92e3f5149bdb.rna_seq.genomic.gdc_realn.bam	2798bf438d3766c20a11c882bddc5b68	5468642268	released
0cab581f-af1c-46ec-b840-c1575c0d2e4c	47473be1-0797-4900-90c5-89d037adbf68.rna_seq.genomic.gdc_realn.bam	3b20dafc627023f357b12e96a06ac7a1	6613036336	released
5a7be5c4-f3e0-4f45-9637-05e99a8f7a06	f6f59a25-6321-45b0-b89f-e3fe78fe40dd.rna_seq.genomic.gdc_realn.bam	e0b34a77c68f327ef34565f747877c92	6359297525	released
0942037c-6583-4402-99cb-7dff0778f012	f2f0b566-835f-4799-8952-045f14f582fe.rna_seq.genomic.gdc_realn.bam	ff049d4bee4a99e543915bd02fb45e18	7009429258	released
6c4d56bd-725a-47f1-a2f0-9d1e54c4e3e8	3a87a564-11c9-47d4-9a1e-18f141170da1.rna_seq.genomic.gdc_realn.bam	a46328fe7f0a4392d6f77fcb1b62d85c	6367798066	released
095a14af-5093-465e-9c95-64f6af546aee	1ce25efd-07c4-430c-8112-9a86ae73d205.rna_seq.genomic.gdc_realn.bam	18c3ce8824ad369d8ae472d94706d06d	6498331567	released
40a1acf0-45a1-421b-9f2d-61f91b853b54	71b269af-0fc2-4880-8481-feb46f32efda.rna_seq.genomic.gdc_realn.bam	08e0297fc767d0c8cb8e7bce35f42814	3423949677	released
08630078-bf2a-44b0-8400-085417d36653	daab8c71-ba37-4258-a479-26154df7c72c.rna_seq.genomic.gdc_realn.bam	2dcba7c0712620bf20256d6faf746302	6274290549	released
ff715c40-e2ce-4fd5-a7a2-87e7b57924c3	c69394a6-a771-4f45-9fa3-850f25c4bd04.rna_seq.genomic.gdc_realn.bam	9eda710bb85607c17aaa616ea0c9ae8c	4502385778	released
96f35a70-8697-4ced-9dba-ef37f0e7918c	ddbb58a4-beb7-49f8-8f82-38fa4ea61642.rna_seq.genomic.gdc_realn.bam	dfca8e4c8cbea1af667160703d874299	5721621356	released
9ad62fab-92a4-4bde-a2e1-cfd2b05fbcec	86c873cb-e258-4098-9058-b8b9005b09a0.rna_seq.genomic.gdc_realn.bam	50e6f5d4134c30b3dc62e95e972ed6ce	8037032508	released
81a1220c-5c27-41d9-872f-924e0e5a6095	7e9b1f47-68f0-4d14-abd7-3a15e51b5d12.rna_seq.genomic.gdc_realn.bam	2b8e95c847a8f10db9e9591ebeeec1c7	4468989335	released
16bf2bd9-6d7b-4392-b426-22d00221a671	ff543434-e06f-46d5-a2ad-fe017235d5e9.rna_seq.genomic.gdc_realn.bam	fb5bfbaf995a1061695634d052c18b65	7148317444	released
a5197209-0009-419b-8a67-a6ceb59d696c	5bf48c09-117d-4c53-bcc5-38fc0e32dc93.rna_seq.genomic.gdc_realn.bam	ff35c0501bd2bc3f379966d3fb967de6	5382818437	released
f0e56645-5f41-4e2a-8746-b0a9a63d8cec	973d05dc-ad79-4473-a04f-4fe354452f22.rna_seq.genomic.gdc_realn.bam	0b4583c7565e42d9ea02bbba1ff54a9f	4432034754	released
1e24ebe9-feaa-4efd-b869-0c1d13df91ce	56e97183-2a6a-46a4-a08e-52a5f6d8dd43.rna_seq.genomic.gdc_realn.bam	721b053687e6364a26f939d943faf3a6	6633780184	released
2ba9bb30-bcf1-418b-b3ef-c69aa5a2afd6	4d27bb55-5ac4-4c93-91fb-c39f5e43a958.rna_seq.genomic.gdc_realn.bam	48e25538f23f2793ec39dad07876197f	6875901749	released
c146c692-d060-4340-9f7a-7d73558f2732	a2c5690d-506e-4210-96f7-8b9f55f01c0f.rna_seq.genomic.gdc_realn.bam	97b84bc55ae5da92d74f95ba90118834	5652449527	released
1428abea-aac4-4e27-8407-ff73755f974c	03d34d02-7385-4a49-8d64-51dbbfbda39f.rna_seq.genomic.gdc_realn.bam	72a4e65db58ec833079fc95a19d1c64a	7671290722	released
