Gene	mean_raw_r_sq	best_raw_r_sq	mean_rmse	min_rmse	cor_value_R2_RMSE	cor_pvalue	cor_padj_BH	RMSE	R_squared
ENSG00000008282.10	-0.00494884408279117	0.0572923387182569	0.421997044202777	0.396703184638968	-0.281751044130423	0.430309813927541	0.901948999751615	0.384865255314693	0.200841636263756
ENSG00000088448.14	0.0470656089788511	-0.0675672726410397	0.45563532362198	0.417310110645899	0.120259182415031	0.740704684400233	0.970459093654276	0.355154905838533	0.203219385677514
ENSG00000164403.15	-0.00811490955322167	-0.0335774473590449	1.22587922403673	1.0284331484359	0.563724712807025	0.0896626509312461	0.665417188920794	0.660661693661047	0.204273030415032
ENSG00000165424.7	0.0198459618121678	0.0390149587176861	0.692035128083139	0.591348749863243	0.0376261670804983	0.917809185266305	0.992890980530622	0.446594378416408	0.297410287992303
ENSG00000168970.22	0.0935581114898067	0.0546876822973867	0.696740623564165	0.609373586188755	-0.128429771478368	0.723648079997055	0.965754766501817	0.736010452876858	0.222929458288968
ENSG00000169203.18	0.0282510904635891	-0.0351710734562281	2.29823758437611	0.968576230134498	0.293969624027	0.409691206049216	0.894169378640407	0.990897304356804	0.219701848153302
ENSG00000184863.11	0.0676203944755589	0.0187470300746604	0.283708661969927	0.24727916835951	0.254122306390199	0.47863639648169	0.916943816588858	0.219218840425137	0.211542619762243
ENSG00000228302.2	0.0455294731344252	-0.0343802199377832	0.607993285849882	0.509072925703463	-0.199392936401811	0.580759331998683	0.938938499487062	0.577617650633857	0.201984485574198
ENSG00000232043.1	0.165293256287956	0.312442089073712	1.33695394122315	0.72259500951709	-0.523525938179249	0.120417948938198	0.704265552001349	1.13820953508723	0.211198034140757
ENSG00000235681.1	0.0633904690544107	0.139854513783231	2.03543822366167	0.769072003057283	-0.303502327831905	0.393938148298618	0.888797426167301	0.731666044313467	0.279755918859551
ENSG00000245598.7	0.00495126451124759	-0.114700236359623	0.807413568698715	0.527234531834502	0.298690471541559	0.401852936658529	0.891492050888184	0.524977948107638	0.249368221913186
ENSG00000273218.1	0.0103977581775124	0.0257584758154109	0.670597560679921	0.533596012607231	0.210363282256403	0.559659081784217	0.934692176546358	0.659341474214839	0.28034068724318
ENSG00000279159.1	0.1713259584157	0.247500569694058	0.538597594766364	0.451227674706896	-0.00822409358198144	0.982011012020401	0.998938949831705	0.560687945106065	0.261736184132409
ENSG00000286018.1	0.0768692361622415	0.202723892997827	0.612060862929999	0.511172362162906	-0.399698818081424	0.252462662408732	0.822160441717383	0.693676542946596	0.201913021831408
ENSG00000289443.1	0.153528383933433	0.270752633592563	0.577333472415011	0.480409146375374	-0.669315853015091	0.0342809805178992	0.531821665574238	0.605765639361834	0.223341476329767
