Gene	mean_raw_r_sq	best_raw_r_sq	mean_rmse	min_rmse	cor_value_R2_RMSE	cor_pvalue	cor_padj_BH
ENST00000667630.1	-0.351500188953536	0	0.733223226316672	0.534020386144356	-0.743240267178586	0.150019208935379	0.591252176392375
ENST00000658840.1	0.0138084992427507	0.158589333696493	0.584138493071265	0.548975855276302	-0.453303747353649	0.443261141854488	0.852100355524586
ENST00000671092.1	-0.0335759125473607	0.0583892412015878	0.773626064399422	0.658417311642368	0.461639816127817	0.43382312736183	0.852100355524586
ENST00000656693.1	-0.235320939691422	0.00976712394571078	2.92854170706154	1.03732744461008	0.183669536445419	0.767466249791386	0.881621222282942
ENST00000653853.1	-0.987690316455181	0	3.27767653888096	1.07513349832618	NA	NA	NA
ENST00000523427.2	-0.00673011063128515	0	3.84524297911249	1.51228900369202	NA	NA	NA
ENST00000654324.1	-0.0817045698771572	-0.249761244657029	4.38324404818513	1.87134303159802	0.44579928620031	0.451796135434449	0.852100355524586
ENST00000667418.1	0.00376711034297712	-0.0206103208934354	4.47421027407266	2.32060561704443	0.602667810649457	0.282042976355531	0.747574508929975
ENST00000523068.2	-0.106236235341825	-0.436389906338187	3.86928362888536	2.60606422872754	0.718452185005417	0.171558493467442	0.604969424332558
ENST00000664214.1	-0.052559756851264	0	5.74868439766742	3.3195088507769	0.0740021840306612	0.905863562495113	0.933736287494962
ENST00000666076.1	-0.0275065817189968	0	4.77373689440621	3.69543529187694	0.202723991389896	0.743662827111211	0.881621222282942
ENST00000656999.1	0.0176479898563477	0.0375237925595784	5.10309419039204	3.85759912941828	0.183201333879851	0.76805226846192	0.881621222282942
ENST00000670626.1	-0.00664200408928055	0	5.23024390378716	4.10211926331666	-0.306644438934768	0.615776285709821	0.881621222282942
ENST00000656168.1	0.00307157313090518	0	5.31997555802737	4.1842685169468	0.204876911117917	0.740979175848194	0.881621222282942
ENST00000659326.1	-0.0783512574917125	-0.153946849257149	6.14314458521388	4.1987892850073	0.238227719207622	0.699573014457509	0.881621222282942
ENST00000522414.2	0.116228100983194	0.130032006070699	4.98925828347554	4.3821339146691	-0.0868184396810845	0.889598352452893	0.931298275224123
ENST00000651568.1	0.0869581897739214	0.219485273822524	5.48149946285147	4.66504224689593	-0.590896328298781	0.294069163761653	0.747574508929975
ENST00000668619.1	-4.44089209850063e-17	0	5.22452719312537	4.67275431536071	NA	NA	NA
ENST00000670602.1	7.94912240213996e-06	0.00619279745892654	5.27439565901955	4.71518394790965	-0.350387249719885	0.563177642498809	0.881621222282942
ENST00000523190.7	-0.009728181277598	0.113294657589174	5.70940311178769	4.72643402716579	-0.298141323028788	0.626095891116871	0.881621222282942
ENST00000652492.1	0.006102820131594	0.0886135664809581	5.68530921995484	4.82787426186357	-0.279152693356714	0.649243468495534	0.881621222282942
ENST00000665175.1	-0.342807414797521	0	5.33067433600551	4.90617980544955	-0.633087446113545	0.251592480598718	0.747574508929975
ENST00000523328.6	-0.0387011173029119	-0.0211843952313908	5.65787249295633	4.94461446110111	-0.233448733894433	0.705486163391776	0.881621222282942
ENST00000668123.1	-0.00109510426489337	0	5.55864485797552	4.97473535452125	0.331286554896521	0.586040749699093	0.881621222282942
ENST00000660200.1	-0.01435304535283	0	5.67955994607415	4.98122184436419	NA	NA	NA
ENST00000657449.1	-0.00822183087921848	-0.0547079661462142	5.56254632156534	5.01413410310149	0.574849289559396	0.310670826612406	0.747574508929975
ENST00000669509.1	0.0601849632934117	0.153926078298921	5.97265926958262	5.18024069117814	-0.22531213161214	0.715569750082638	0.881621222282942
ENST00000664924.1	0.011427556685097	0.179945557631793	5.90859011558793	5.23987551094988	-0.952611097685801	0.0122952515202273	0.137296975309205
ENST00000690350.1	0	0	5.83431965100443	5.25011845029869	NA	NA	NA
ENST00000664265.1	-0.0111571277392414	0.145415275350372	5.96628889160306	5.27128014598748	-0.982665505980387	0.00273255015128851	0.091540430068165
ENST00000651587.1	-0.047360302045802	0	6.05085699171058	5.27271187863751	NA	NA	NA
ENST00000657451.1	6.66133814775094e-17	3.33066907387547e-16	6.02531924914337	5.32224354926593	NA	NA	NA
ENST00000657297.1	0.00168403490687301	0	5.93633177196374	5.32547723035003	NA	NA	NA
ENST00000669272.1	-0.0799966788444054	0.0508239750196855	6.40421696949388	5.34035654949641	-0.941057831647849	0.0170253316716611	0.162268291672924
ENST00000660438.1	0.0836783110256158	0.147951590338902	6.00042629211611	5.38504086981929	-0.727141556293109	0.163912946094691	0.604969424332558
ENST00000670204.1	-0.0300169216137452	-0.0275767496845689	6.11222438490213	5.40262792553823	-0.551971954833757	0.334734854744765	0.747574508929975
ENST00000658158.1	-0.287568069199963	0	7.5213037705895	5.41517965376077	-0.966391623165938	0.00735874223790474	0.0986071459879235
ENST00000657693.1	-4.44089209850063e-17	0	6.01497214685394	5.4571330225214	NA	NA	NA
ENST00000657211.1	-0.144116940168055	0.235024246106453	6.62180242031847	5.45987941620532	-0.986160247583075	0.00195039557577914	0.091540430068165
ENST00000659892.1	-4.44089209850063e-17	0	6.17685105895231	5.50820840638317	NA	NA	NA
ENST00000652993.1	-0.0134183987392078	0	5.92632575945972	5.5146304891377	0.198874718915089	0.748464047232573	0.881621222282942
ENST00000653990.1	-0.220351560637461	0	6.98307699253679	5.59704958483257	-0.935716667456306	0.0193753184087073	0.162268291672924
ENST00000657112.1	-0.0133746297740462	0.0314364625219546	5.89342113229095	5.63479872814928	-0.670862130184844	0.215130533066285	0.686368843592432
ENST00000669407.2	-0.0342288325213027	0.0428504552803437	6.26026057588894	5.67081173454257	-0.394699168036636	0.510825112010084	0.856996666392801
ENST00000653497.1	-0.100042947570588	0	6.34656583066851	5.67627188514775	-0.767400837324752	0.129861694839663	0.580048903617163
ENST00000658429.1	-0.00175700525010956	-0.00878502625054778	6.15048642325424	5.68496074847782	NA	NA	NA
ENST00000656077.1	0.0271198847280077	0.1510739331768	6.36118270115995	5.72119386208531	-0.204939844402822	0.740900746948837	0.881621222282942
ENST00000653406.1	-0.0115870049888817	0.162593571697461	6.54288038486669	5.73237499109527	-0.920691713588949	0.0264896761156562	0.180969255749914
ENST00000521122.2	-0.0459565779619585	0	6.21717287647291	5.74466185009546	-0.555718730065619	0.330762812658782	0.747574508929975
ENST00000654105.1	-0.0121622263202191	0	6.10435700369634	5.76091557891824	NA	NA	NA
ENST00000521951.1	0	0	6.08682957195298	5.85891124440585	NA	NA	NA
ENST00000668215.1	0.00123691853702688	0.00808988762444662	6.29119463412026	5.88868366408703	-0.4285463602392	0.471552483656233	0.852100355524586
ENST00000652695.1	-0.046478788237151	0.0324206363823523	6.42562856491149	5.90483578454595	-0.919647255166081	0.0270103366790916	0.180969255749914
ENST00000655783.1	-0.00193165305048155	0	6.81696280704861	5.93053637702713	NA	NA	NA
ENST00000665856.1	0.0111014093693627	0.0469535406135867	6.15968093103273	5.94991006472714	-0.150684348671957	0.808871266192678	0.903239580581824
ENST00000659666.1	-0.0580586440336274	-0.0822963599689239	6.44795560825042	5.97314487037711	0.176573815220707	0.776353016637218	0.881621222282942
ENST00000657356.1	-0.00220273386839698	0	6.64314606802767	5.99633505545953	NA	NA	NA
ENST00000666147.1	-0.0152795403346236	0	6.99294471054553	6.09034770478059	NA	NA	NA
ENST00000669132.1	-0.0152115848795026	0.0333117264640364	6.78520923832094	6.10008224132794	-0.118324225959032	0.849697202558763	0.904563427662437
ENST00000655594.1	-0.0875326376058604	0	6.61822981277173	6.10638242903454	-0.972904628973533	0.00533216399830917	0.0986071459879235
ENST00000652883.1	-0.00183715848167281	0	6.37463748379167	6.1066475578434	NA	NA	NA
ENST00000667204.1	-0.128970674676144	0	7.3458503153715	6.11921898586741	-0.620156576691782	0.26442309106046	0.747574508929975
ENST00000660631.1	-0.0117778596195863	0	6.49102138077903	6.13609961155053	NA	NA	NA
ENST00000524165.6	0.0224737744677097	0.0499443984534759	6.57652230562306	6.23514697454131	-0.747315944356953	0.146559226983612	0.591252176392375
ENST00000654091.1	0	0	6.73494117749381	6.29368833654848	NA	NA	NA
ENST00000658065.1	0.00839091388579525	0.0750588813200653	6.955752282008	6.59727971945929	-0.970081885017801	0.00618410080375326	0.0986071459879235
ENST00000520913.2	0.00926093751952282	0	7.31450087140568	6.88867089877284	0.0611842076318609	0.922146479204832	0.93611839555642
ENST00000518528.2	-0.0711186240187044	0	7.42236427133671	6.90009818011434	-0.89981862650162	0.0374867775800703	0.228328554351337
ENST00000665737.1	-0.0349646641933751	0	7.46615666715368	6.97773255994825	NA	NA	NA
ENST00000513868.6	0	0	7.25027729491099	7.01885630208811	NA	NA	NA
ENST00000657289.1	0.00372729064022068	0.00302992992855811	7.45506201103287	7.05505391494172	-0.679844398663251	0.206696215802181	0.686368843592432
ENST00000662766.1	-0.0351208430677073	0	7.37862310248839	7.13187814189783	-0.600006200577321	0.284750664027455	0.747574508929975
ENST00000667305.1	-0.010680077591519	0	7.61123634407208	7.3968179398516	NA	NA	NA
ENST00000517838.6	-0.0429380251953285	0.00420590149722511	7.6762145705116	7.43749620824146	-0.769764381925121	0.127936458776743	0.580048903617163
ENST00000670009.1	-4.44089209850063e-17	0	8.04971559547052	7.46067363577854	NA	NA	NA
ENST00000504719.7	NA	-0.0577882149114122	NA	NA	NA	NA	NA
ENST00000517790.2	NA	-0.0200890262436091	NA	NA	-0.679300628250697	0.320699371749303	0.747574508929975
ENST00000522875.5	NA	0	NA	NA	NA	NA	NA
ENST00000522963.6	NA	0	NA	NA	NA	NA	NA
ENST00000650846.1	NA	0	NA	NA	NA	NA	NA
ENST00000651664.1	NA	0.0121176165917128	NA	NA	-0.312765011813024	0.687234988186976	0.881621222282942
ENST00000652816.1	NA	0	NA	NA	NA	NA	NA
ENST00000653522.1	NA	0	NA	NA	NA	NA	NA
ENST00000655099.1	NA	0	NA	NA	NA	NA	NA
ENST00000655148.1	NA	0	NA	NA	-0.874346961416703	0.125653038583297	0.580048903617163
ENST00000656396.1	NA	0.0139561712590975	NA	NA	NA	NA	NA
ENST00000656402.1	NA	-0.652694052420746	NA	NA	0.74919261394255	0.460883467302101	0.852100355524586
ENST00000656411.1	NA	0	NA	NA	NA	NA	NA
ENST00000656880.1	NA	0	NA	NA	NA	NA	NA
ENST00000657517.1	NA	0	NA	NA	NA	NA	NA
ENST00000657596.1	NA	0	NA	NA	NA	NA	NA
ENST00000657667.1	NA	-0.0998957834312186	NA	NA	0.386103043087815	0.613896956912185	0.881621222282942
ENST00000658242.1	NA	0	NA	NA	NA	NA	NA
ENST00000658305.1	NA	-0.0074167741433746	NA	NA	0.475569204147689	0.524430795852311	0.856996666392801
ENST00000658350.1	NA	-0.2320843535066	NA	NA	NA	NA	NA
ENST00000658556.1	NA	0	NA	NA	NA	NA	NA
ENST00000659106.1	NA	0.240752945901535	NA	NA	-0.876195874985767	0.123804125014233	0.580048903617163
ENST00000659625.1	NA	0	NA	NA	NA	NA	NA
ENST00000659912.1	NA	0	NA	NA	NA	NA	NA
ENST00000660069.1	NA	0.277859996933242	NA	NA	-0.725431172442126	0.483280798655736	0.852100355524586
ENST00000660456.1	NA	0	NA	NA	-0.593572411055462	0.406427588944538	0.850957764352627
ENST00000660659.1	NA	0	NA	NA	NA	NA	NA
ENST00000660912.1	NA	0	NA	NA	NA	NA	NA
ENST00000661205.1	NA	0	NA	NA	NA	NA	NA
ENST00000661830.1	NA	-0.00401197976292655	NA	NA	NA	NA	NA
ENST00000662413.1	NA	0.138404383391911	NA	NA	NA	NA	NA
ENST00000662709.1	NA	0	NA	NA	NA	NA	NA
ENST00000663059.1	NA	0	NA	NA	NA	NA	NA
ENST00000663461.1	NA	0.0407001742141221	NA	NA	0.689096617724056	0.516015102111972	0.856996666392801
ENST00000663753.1	NA	1.11022302462516e-16	NA	NA	NA	NA	NA
