Gene	Term	Estimate	StdError	tvalue	PrGTt	Significance
ENST00000504719.7	(Intercept)	-47.7966043786849	131.76962670135	-0.362728540523332	0.717855800006055	
ENST00000504719.7	`127818899:127818901`	4.5939340652242	37.266106701724	0.123273786070378	0.902229074836609	
ENST00000504719.7	`127882061:127882063`	-17.12621913889	47.0821643157793	-0.36375173885433	0.717094781541942	
ENST00000504719.7	`128100979:128100981`	6.13360701793088	8.11359754000444	0.755966387005131	0.452101936744147	
ENST00000504719.7	`127803149:127803151`	45.1995914939854	50.8639015985313	0.888637915564279	0.377116551404106	
ENST00000504719.7	`128082752:128082754`	-3.08849206833108	21.4237866276602	-0.144161819850443	0.885769935925051	
ENST00000504719.7	`127854727:127854729`	37.7960019770499	31.264932295463	1.20889441307169	0.230604466993772	
ENST00000504719.7	`128069068:128069070`	-38.0792240945167	23.6203713893131	-1.61213485880012	0.111247962284937	
ENST00000504719.7	`128099369:128099371`	0.836946094597305	10.5855879306959	0.0790646773780361	0.937197514805237	
ENST00000504719.7	`128031057:128031059`	3.69194533661993	14.609532049704	0.252707980246002	0.801204114268653	
ENST00000504719.7	`127855154:127855156`	32.9482844030459	31.2634111903879	1.05389281426769	0.295407782303624	
ENST00000504719.7	`128031958:128031960`	-3.24518356027506	13.9625664434417	-0.232420276989932	0.816861975076695	
ENST00000504719.7	`128074072:128074074`	168.913966441525	143.907869438421	1.17376462524729	0.244304606185795	
ENST00000504719.7	`127816827:127816829`	71.2925690131285	54.6051127973674	1.30560244931067	0.195787535653953	
ENST00000504719.7	`127851933:127851935`	19.1007684330732	33.7676680667731	0.565652576165545	0.573364577882187	
ENST00000504719.7	`127932464:127932466`	-5.91420229434383	18.0600066151327	-0.327475090146879	0.744245859869112	
ENST00000504719.7	`128070161:128070163`	15.5457162915483	18.2475606959118	0.851933940684526	0.397037027162199	
ENST00000504719.7	`128070159:128070161`	-24.4376533156831	24.7493855390757	-0.987404445944709	0.326705925883258	
ENST00000504719.7	`127890588:127890590`	6.48116136987004	13.2211692980596	0.490210905235231	0.625454822098445	
ENST00000504719.7	`128049584:128049586`	10.8206183173793	93.263131653602	0.116022463813131	0.907953319269629	
ENST00000504719.7	`128096517:128096519`	13.6689744104403	15.4241606655173	0.886205395992732	0.378416983681536	
ENST00000504719.7	`127932052:127932054`	-6.08471429898411	29.553734786709	-0.205886475699192	0.837452690123682	
ENST00000504719.7	`127855162:127855164`	-58.6380822317947	19.1619420815391	-3.0601325263522	0.0030941032164763	**
