Gene	mean_raw_r_sq	best_raw_r_sq	mean_rmse	min_rmse	cor_value_R2_RMSE	cor_pvalue	cor_padj_BH	RMSE	R_squared
ENSG00000005075.16	0.121099770660689	0.247787099785753	0.439057611305339	0.369652258057975	-0.140650949785161	0.698340760152266	0.962184495120397	0.546152100533439	0.162753500134807
ENSG00000008324.12	0.0769152601941644	0.182273281881224	0.346482932918172	0.306073845049074	-0.105627509262906	0.771500589403181	0.976552218838742	0.487539040746799	0.106205632462804
ENSG00000087460.29	-0.063075138535498	0.00755558075139939	0.496610425446431	0.39323136121838	-0.070902557453516	0.845678017722708	0.986067398390811	0.482629207326705	0.167422986170589
ENSG00000089693.11	0.103986044564753	0.232946289856524	0.389775362423673	0.33449614370997	0.149140965875996	0.68091449927581	0.958833216162566	0.419052623284713	0.111082711843558
ENSG00000103363.16	0.089133062120411	0.127022005745435	0.439318521149994	0.372217599146128	-0.535832411572609	0.110393092437693	0.693495075413933	0.46492083802531	0.150978274942859
ENSG00000105404.11	0.0674805564411809	0.0470248953814396	0.501905958798413	0.433631708255118	-0.400865874889934	0.250950747474874	0.820494549165261	0.640380559014296	0.109149348767831
ENSG00000106268.16	0.0978013259515506	0.225811373841569	0.518490724709778	0.425569522838017	-0.516761163325909	0.126161659075282	0.711260788523261	0.646690949701749	0.100070222527379
ENSG00000106330.12	0.053295985823754	0.100935808265818	0.45061801879807	0.386697862062093	0.0684928597677139	0.850872777505131	0.986318822011152	0.464467832034714	0.122444225550839
ENSG00000106588.12	0.115865191492208	0.220803402200001	0.515920256090347	0.457546822048248	-0.164054391141139	0.650634593215209	0.951674912490938	0.55720556480349	0.125830054362762
ENSG00000106992.19	0.0112508595701746	0.0391149985558151	0.499923642488013	0.416130040562123	-0.311869517472298	0.380356808252504	0.883458363157856	0.676144215534476	0.122156513256482
ENSG00000116586.12	0.078218259807327	0.0833247418164956	0.450585443142963	0.322077571867487	-0.0128016557429187	0.972000966911605	0.998656990724446	0.479951597670991	0.19439122258186
ENSG00000119421.7	0.141530995760161	0.171734013023097	0.34134347143968	0.310111400765019	0.295935602445352	0.406418228139684	0.893574332304387	0.448425198562007	0.148601413900174
ENSG00000119608.15	0.00741052961962693	-0.100119824830227	1.96938333049113	0.798601668584092	0.292168797456303	0.412700161203448	0.895495494992112	1.00302593533995	0.116631999890938
ENSG00000123444.14	0.0641680017622172	0.116199960320686	0.43023637765172	0.367329423092225	-0.193043884545256	0.59310454885648	0.941621030283031	0.589054968460864	0.103375450680383
ENSG00000125356.7	0.114784413579328	0.160396185059506	0.36892309881996	0.331080669735912	0.323770998142449	0.361441882856554	0.875918282226997	0.607014177476868	0.101821668975541
ENSG00000126088.14	0.0575077042581063	0.0039921711534211	0.328730067586974	0.278201069435907	-0.307477688482983	0.3874565869728	0.887394951043808	0.408676415892281	0.111736812204305
ENSG00000128524.5	0.0915896105972593	0.0671435990334096	0.378874574884002	0.332536576226924	-0.0886663464843984	0.80756002860099	0.980629694709592	0.357888603115828	0.197183002855985
ENSG00000131174.7	0.104626150748928	0.100734838978004	0.365130959289722	0.343667669474212	-0.0414436144954294	0.90949764447858	0.992604520144167	0.513749698240292	0.102457535020142
ENSG00000132405.19	0.186253458125562	0.0841981722671502	0.587804039804321	0.534520977613903	-0.27337809618281	0.444709951703314	0.90626705825806	0.760844927402649	0.100468448868396
ENSG00000135404.12	0.0625177984050025	-0.0518846402962003	0.362587839224979	0.323894173314741	0.137852523812392	0.704113056896538	0.962434988326949	0.49320540045626	0.105810666809971
ENSG00000138081.22	0.144781841793697	0.289005862613524	0.415484634194361	0.317254622456764	-0.229500062111567	0.523585597579324	0.928188653880746	0.504431267654103	0.115333838462297
ENSG00000143545.10	0.1036529346461	0.103998201577214	0.514721122623575	0.455584163319964	0.576010200390466	0.0813878273921031	0.654682447651751	0.643892790263993	0.124151683934623
ENSG00000154370.16	0.0333929801595293	0.091218095704435	0.414713935234777	0.349088138224626	-0.189588383045637	0.599863439389696	0.944150586729442	0.437965553066636	0.116793880797368
ENSG00000156050.10	0.0200691881661694	0.0408662456941049	0.669694698900386	0.576572103423322	0.0178533628605526	0.960958214607912	0.997235897245316	0.625733296006839	0.151213757366401
ENSG00000158716.9	0.0842952575316734	0.225986548050638	0.515689664082337	0.40969784436774	-0.483140424731465	0.157198609531792	0.753243497200187	0.867502121171631	0.114548316251257
ENSG00000159352.16	0.0587678710026316	-0.0259675560926942	0.36019672774974	0.333448502975591	0.366330076395576	0.297809685767357	0.846559526055513	0.486747439940008	0.106120530363297
ENSG00000163156.12	0.0479031248754093	-0.074037042705793	0.427554120057247	0.403993638623263	0.237224317569695	0.509301855067089	0.924154523155244	0.500809919405267	0.109481807288204
ENSG00000163463.13	0.0497770921161458	0.11581111575239	0.416150935414387	0.365178416642539	0.204649387494444	0.570612077378486	0.936521836302965	0.543513841178938	0.121512230744168
ENSG00000165689.17	0.0333500649186326	-0.000238306792361254	0.325774735776621	0.292264003542338	0.0257703060400004	0.943664878118037	0.995404445397545	0.435672994033638	0.108447790550741
ENSG00000168275.16	0.0271965885490126	0.129037803839794	0.464301064414857	0.37689396786647	-0.399263315825903	0.253028145547147	0.822486891502679	0.502361738886753	0.1320459666317
ENSG00000168701.19	0.0717749234437969	0.0772401847409772	0.402655316973764	0.334381836741815	0.140094858354594	0.699486708889901	0.96219811531219	0.577778847032896	0.126836722122544
ENSG00000168872.17	0.0737158529328444	0.0262014462076297	0.331794821732771	0.286622216223559	-0.00278799330793739	0.993901312043567	0.999722166142862	0.439431383725594	0.100320667035223
