id	filename	md5	size	state
f9248603-f5dd-461d-86dd-c7236c734df0	TCGA_BRCA.2c803912-a959-46cc-9481-8b29c130f163.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	add572fbd40c02d4711e3cef8f4c5b4b	1023946	released
f74f2540-82b1-48e6-85cc-047f684772c4	TCGA_BRCA.2e768c66-1485-4500-984f-26afe00599a1.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	c115f9ee353d706ead808226b2d978f8	3402211	released
0901559f-e80d-49af-a850-7a1fd25f6b4c	TCGA_BRCA.83d3da34-0ca6-405c-89fa-901b71a475dd.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	deb5673fe5aa3ebd24fc4037bb11afa7	1504261	released
b9e42430-043d-4346-9e0a-ad2144ad52f5	TCGA_BRCA.6bfeb88f-e7d8-4fa7-9a18-129b0dd3e7ea.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	41630b9de87c7e39a452a4e88f02a9f4	2016416	released
e70e9216-f16b-46cb-8f1b-f0856df06371	TCGA_BRCA.ceb60fb6-af76-4a2c-b007-043249a908c8.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	048ea9b5a79243fe26aa21370abfef34	7868346	released
a436b88c-069e-4c46-be79-6c26b0bcdd28	TCGA_BRCA.466b1ab0-7973-4ba8-9e4a-67dfaecdde43.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	8c76f7aef3695775686a305902f01f06	49245	released
27703b21-9762-4a6a-9fc1-00030f3ad84f	TCGA_BRCA.19a7bb78-4119-4523-8920-10f1ab327c63.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	182759c06cd87bc9bb2f9c9a9d3f091e	927035	released
37eefc58-a97e-4b02-9b2c-a1e5cba3ba39	TCGA_BRCA.0e9713bd-8d84-45ca-b4a8-76f71f24375e.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	8251e4fff58fbc4d09574279e9661404	3239805	released
e5caa7eb-ce54-4d7d-bee8-56c9d8ccf4e2	TCGA_BRCA.9bf61e52-83a0-4952-95f4-4d243771cd7e.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	681b3eae14787a244c6f0f04660fa59b	1504506	released
e09ca15a-83fc-4c90-beac-be88d5bacf46	TCGA_BRCA.f043f049-8235-4369-b806-97673cb92fa2.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	bffba1f084ae53bff7f5f209e99cae4e	3665359	released
bbd5e765-e3f7-4500-a0cb-2a3ef3a210cd	TCGA_BRCA.782d51ea-189c-48ea-944c-9f44a29efd49.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	f4edf7d4ae8d2834ab94fbf76f8b4fdf	2284538	released
75cf0b80-32b4-41c8-befb-307c21b6092c	TCGA_BRCA.42ca3061-1cf6-4be5-8d6e-ccbf498b08c5.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	3820f9dbd6f5aad18f508847d99a0c21	907371	released
b453aab1-3277-4e1e-8f8e-d638f82950b0	TCGA_BRCA.bba9cbce-6a1b-44b0-bb76-eaa88a0a4163.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	77a85c5af4b0ea0a4163fc48dd44f807	1303654	released
51455b13-b586-4b5d-b0c9-e03fdf9fe5ce	TCGA_BRCA.8e86a42a-f223-4edf-89b6-b444f34af4f5.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	6518467137409e8de5bc466c35b8b6b3	1030676	released
b8113a98-38a3-4b3d-9f88-3fb591085b99	TCGA_BRCA.450aee0f-4865-4ff3-8eed-d6266340b55b.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	4cf6ad9e142ba11b9a3bc9f5b0b4c5c5	1566410	released
8611191d-75d5-4b62-b992-210c03d2f2fe	TCGA_BRCA.f29742db-4974-43fb-bed8-6a4aece5f15e.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	9d807581105f5c71b05cea2bb30b8074	1252809	released
0d2eb90f-24af-4134-9579-7ec1aa461f01	TCGA_BRCA.a14fc665-97cb-4f31-a2aa-e49805e5f4f2.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	d36e6a7b014b6a70976545b5bd973dc5	3893626	released
c734a9a0-6e3f-47b5-b000-d1e651ae77b4	TCGA_BRCA.5d00ac60-2ba5-4172-a35e-90b9142ff606.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	c3b46ec5a42a352797498214dc689d13	3688634	released
675eeef8-5b34-4b1c-908f-4140806a937d	TCGA_BRCA.520f0da3-25c7-4111-b5c2-66b27a6525d4.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	f36072f4074c19949c80982bc667dcad	1497378	released
3003dfa3-2802-4a90-a1ea-a1eb63732b35	TCGA_BRCA.2bd380c6-06d6-435c-85b6-751f386bc5e5.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	f4ce2d1b85e6c607719888a6956cbfc2	966640	released
8f8a5d8f-9efd-49e2-a80a-17d9f9c4060f	TCGA_BRCA.a7c874b0-a56b-4c51-b461-715521d1124c.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	bf4de2a70ab078667ef402768ee62630	3252033	released
