id	filename	md5	size	state
978d4c64-c5ef-49aa-b4c0-b740661f6291	640af165-9574-4e29-a6ba-2d04cbf22c5d.rna_seq.genomic.gdc_realn.bam	bd34c7a9ae733ab8fc8bf7f0d90ec092	3295885511	released
3f4fc994-0904-425d-b46f-60d5c49717a6	58966ed8-3591-4c18-8dbe-0cf5bb5f75a9.rna_seq.genomic.gdc_realn.bam	9a718eef4e22ee65e283faf8711fdbe3	1942886833	released
ac25aafb-0aa3-48ca-a156-392dfb5a699f	56ae28a1-740a-4c08-8ca5-2e88b449d741.rna_seq.genomic.gdc_realn.bam	f0fce4fc4fe97f4c95a16a66b49a6500	2755300925	released
5631e4e7-051c-4765-89cb-4016156f76fd	6abac00b-ac00-47e5-8c1d-2d697db1c0cb.rna_seq.genomic.gdc_realn.bam	343410bdbcc3cd9a2ba75f8919f8d900	2291509153	released
f0b1a689-25dc-4ca3-bfe5-2da9d1c20fc4	89e9e5fd-875b-4574-81f8-016eb83d32d1.rna_seq.genomic.gdc_realn.bam	ac752e7501dd7f57150cc092b2bee30e	2323612710	released
b13f6745-4c27-4f2c-93f2-0610c7cd2976	01d0e31b-3978-4208-b963-bbaffe938aa7.rna_seq.genomic.gdc_realn.bam	ee639b0b5cf66b720cba95125e8cef17	2830261846	released
3990d4d6-3a1b-451d-a2f4-9ad90659f75b	3d71658d-130e-48ad-ae66-05a127c2196c.rna_seq.genomic.gdc_realn.bam	8ac8140c0c352db5f498216f20ea8a21	2143853437	released
213e5e65-c28d-42b7-8b53-7864758d430f	ea2f3ea8-e62f-4de4-a70d-807fba91874f.rna_seq.genomic.gdc_realn.bam	773ee180247fc6a0ef7807960651600c	8233874236	released
19eea646-8a28-4265-970c-ac200c2524b7	e90a9fec-4e4a-4658-aa64-7213980dbba7.rna_seq.genomic.gdc_realn.bam	bbd82a4eaf721ae98351ab7f195ebaa4	2730610110	released
331653b3-480a-46b6-8ee7-186a60f43505	026f4587-5b37-4312-a374-c46ee36829ab.rna_seq.genomic.gdc_realn.bam	20071b6c9fb7ccb8ffa8a358b7c4a101	2329780521	released
1f6365b5-5981-4993-97b8-608c0dbc0c56	3aee8270-bb98-4850-a484-fc7b398c3445.rna_seq.genomic.gdc_realn.bam	09e87704c11e6c8cd6747f2c4ce1fe3c	2697087811	released
5f2d8eb4-3941-4301-8c04-5b66dfb6e316	9e0d6f6d-1603-4a21-9106-220f85f05d4c.rna_seq.genomic.gdc_realn.bam	1fc9a4b62d65495e9ab20c982ee3af2a	8658156059	released
9a9d89a0-bab3-400c-b5db-ea838c351b2f	31f02a50-fe5b-4193-b945-96b9fa26ded2.rna_seq.genomic.gdc_realn.bam	7d4e5e0ead515904e6cc906867fa5c90	2283368380	released
5e01e310-93b6-4852-8be9-caa17f33b428	c61f1eb8-556d-4121-b3fb-c3e239b370e7.rna_seq.genomic.gdc_realn.bam	634112a3976d21e38f6b666a6e81e9dc	2392528131	released
40215bc7-f485-4ec7-9e2c-fa387e2e323b	a9df4e32-bac0-4fd8-a742-9d3bcc8d8837.rna_seq.genomic.gdc_realn.bam	0dc95a5cf73efa448a77e2d96e60064e	2198091983	released
8008988a-94f5-4e10-9765-7318d76e83fc	cb871791-fc35-4adf-90e6-0bb363558df1.rna_seq.genomic.gdc_realn.bam	125d24b625bedc4ebd8a6f53a62b1238	7252358391	released
c74fdd3e-038a-47f4-9735-6820ba70c68e	acc574a5-4c54-42b7-a60a-45017c7766a5.rna_seq.genomic.gdc_realn.bam	05f4a3cca46a62dcb4dd4e425691a66d	2527787419	released
8509d68c-194c-49ca-a533-f8bcc0614a5b	f130c71b-1629-4674-92a0-c767dfb4eeee.rna_seq.genomic.gdc_realn.bam	be83664a5c3e4441079d6178e568b20a	2577165149	released
